thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
48915748,48915748,null,1,2,Wed Feb 21 21:26:00 EST 2018,8466287,"<p>I want to get Image from IP Camera with using RaspberryPI3, that I wrote this code but when I click Button, system is going down, an exception thrown in App.g.i.cs, How can I fix that code?</p>		<pre><code>using System;	using System.Collections.Generic;	using System.Diagnostics;	using System.IO;	using System.Linq;	using System.Net;	using System.Runtime.InteropServices.WindowsRuntime;	using Windows.Foundation;	using Windows.Foundation.Collections;	using Windows.Storage.Streams;	using Windows.UI.Xaml;	using Windows.UI.Xaml.Controls;	using Windows.UI.Xaml.Controls.Primitives;	using Windows.UI.Xaml.Data;	using Windows.UI.Xaml.Input;	using Windows.UI.Xaml.Media;	using Windows.UI.Xaml.Media.Imaging;	using Windows.UI.Xaml.Navigation;	using Windows.Web.Http;			namespace App6	{	public sealed partial class MainPage : Page	{	    public MainPage()	    {	        this.InitializeComponent();	    }		    private async void Sample()	    {	        Windows.Storage.Streams.IRandomAccessStream random = await Windows.Storage.Streams.RandomAccessStreamReference.CreateFromUri(new Uri("http://192.168.1.253/SnapShotJPEG?Resolution=320x240&amp;Quality=Motion")).OpenReadAsync();		        Windows.Graphics.Imaging.BitmapDecoder decoder = await Windows.Graphics.Imaging.BitmapDecoder.CreateAsync(random);	        Windows.Graphics.Imaging.PixelDataProvider pixelData = await decoder.GetPixelDataAsync();		        byte[] bytes = pixelData.DetachPixelData();			        BitmapImage image = new BitmapImage();	        using (InMemoryRandomAccessStream stream = new InMemoryRandomAccessStream())	        {	            await stream.WriteAsync(bytes.AsBuffer());	            stream.Seek(0);	            await image.SetSourceAsync(stream);	        }	            IpCamera_1.Source = image; //IpCamera_1 is Image.		    }		    private void Hello_Click(object sender, RoutedEventArgs e)	    {	        Sample();	    }	}	}	</code></pre>		<p>Is there another solution that streaming video from IP Camera to Raspberry-Pi? I am using Windows-10-iot-core.</p>	"
48915748,84838397,48915748,3,0,Wed Feb 21 21:43:00 EST 2018,732221,"You should track down where exactly the exception happens (after which line the app crashes). Put a breakpoint in the `Sample` method and go line-by-line to see what is happening."
48915748,84838445,48915748,3,0,Wed Feb 21 21:45:00 EST 2018,8466287,"Windows.Storage.Streams.IRandomAccessStream random = await Windows.Storage.Streams.RandomAccessStreamReference.CreateFromUri(new Uri("http://192.168.1.253/SnapShotJPEG?Resolution=320x240&Quality=Motion")).OpenReadAsync();                    after this statement"
48915748,84838552,48915748,3,0,Wed Feb 21 21:48:00 EST 2018,8798708,"What type of exception are you getting?  Is there an inner exception?"
48915748,84838661,48915748,3,0,Wed Feb 21 21:52:00 EST 2018,8466287,"if (global::System.Diagnostics.Debugger.IsAttached) global::System.Diagnostics.Debugger.Break();       This code block inside the App.g.i.cs file"
48915748,48916103,48915748,2,1,Wed Feb 21 21:52:00 EST 2018,732221,"<p>Because you are connecting to local network, you should add some required capabilities to your <code>Package.appxmanifest</code>. Right-click the file in solution explorer, select <code>View code</code> and in the <code>&lt;Capabilities&gt;</code> element add the following:</p>		<pre><code>&lt;Capabilities&gt;	  &lt;Capability Name="internetClient" /&gt;	  &lt;Capability Name="internetClientServer" /&gt;	  &lt;Capability Name="privateNetworkClientServer" /&gt;	&lt;/Capabilities&gt;	</code></pre>	"
48915748,84838804,48916103,3,0,Wed Feb 21 21:58:00 EST 2018,8466287,"Again I get same exception that                                                                      `if (global::System.Diagnostics.Debugger.IsAttached) global::System.Diagnostics.Debugger.Break();`"
48915748,84838870,48916103,3,0,Wed Feb 21 22:01:00 EST 2018,732221,"The `UnhandledExceptionEventArgs` parameter has a `Exception` property which could contain more information about what went wrong. Also the `InnerException` might give even more info"
48915748,84839046,48916103,3,0,Wed Feb 21 22:07:00 EST 2018,8466287,"`#if DEBUG && !DISABLE_XAML_GENERATED_BREAK_ON_UNHANDLED_EXCEPTION	            UnhandledException += (sender, e) =>	            {	                if (global::System.Diagnostics.Debugger.IsAttached) global::System.Diagnostics.Debugger.Break();	            };	#endif`         this is the related inner exception, I don't understand what is happening in there. :("
48915748,84839074,48916103,3,0,Wed Feb 21 22:08:00 EST 2018,732221,"But if you hover over the `e` parameter, doesn't it show anything useful?"
48915748,84839248,48916103,3,0,Wed Feb 21 22:14:00 EST 2018,8466287,"Yes, there is an unhandled exception like `{Windows.UI.Xaml.UnhandledExceptionEventArgs}`"
48915748,48918361,48915748,2,1,Thu Feb 22 01:49:00 EST 2018,8546089,"<p>Please try to add the <code>webcam</code> capability to your <code>Package.appxmanifest</code>.</p>		<pre><code>  &lt;Capabilities&gt;	    &lt;Capability Name="internetClient" /&gt;	    &lt;Capability Name="privateNetworkClientServer" /&gt;	    &lt;Capability Name="internetClientServer" /&gt;	    &lt;DeviceCapability Name="webcam" /&gt;	  &lt;/Capabilities&gt;	</code></pre>		<p>Capabilities must be declared in your Universal Windows Platform (UWP) app's package manifest to access certain API or resources like pictures, music, or devices like the camera or the microphone. You can refer to <a href="https://docs.microsoft.com/en-us/windows/uwp/packaging/app-capability-declarations" rel="nofollow noreferrer">App capability declarations</a>.</p>		<blockquote>	  <p>The webcam capability provides access to the video feed of a built-in camera or external webcam, which allows the app to capture photos and videos. On Windows, apps must handle the case in which the user has disabled the camera from the Settings charm.	  The webcam capability only grants access to the video stream. In order to grant access to the audio stream as well, the microphone capability must be added.</p>	</blockquote>	"
