thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
57529396,57529396,null,1,-1,Fri Aug 16 18:22:00 EDT 2019,11916156,"<p>I am recieving this callable error problem when I am trying to run my python file from the anaconda virtual env called 'weather'. I have taken this project idea from danionescu <a href="https://create.arduino.cc/projecthub/danionescu" rel="nofollow noreferrer">https://create.arduino.cc/projecthub/danionescu</a> . My project idea is basically an IoT Weather Station. When I try to run the 'predict.py' file after creating a weather prediction model, I get this error.</p>		<p>What I have already done is a bit of research. I tried using spyder but didn't get a clue. I am currently using 'JUPYTER NOTEBOOK' for earthquake prediction. But for predicting weather I am using Anaconda. 	The link for the repository is : <a href="https://github.com/danionescu0/home-automation/tree/master/weather-predict" rel="nofollow noreferrer">https://github.com/danionescu0/home-automation/tree/master/weather-predict</a></p>		<pre><code>    from datetime import datetime, timedelta	import pymongo	import pandas	import numpy	import sys	sys.path.insert(0, 'C:\\Users\\sanch\\Downloads\\home-automation-master\\home-automation-master\\weather-predict')	from data_processing import AggregateEnrichProcessor	from data_processing import HistoryDatapointAugmenterProcessor	from data_processing import CleanupProcessor	from repository import DatapointsRepository	from utils import SensorTypeDatasourceMap			class PreparedDataProvider:	    MINIMUM_RAIN_TRHRESHOLD = 0.000		    def __init__(self, datapoits_repository: DatapointsRepository, sensor_type_datasource_map: SensorTypeDatasourceMap,	                 datafeatures) -&gt; None:	        self.__datapoints_repository = datapoits_repository	        self.__sensor_type_datasource_map = sensor_type_datasource_map	        self.__datafeatures = datafeatures		    def get(self, days_behind: int, datapoints_behind: int, hour_granularity: int, data_source: str):	        sensor_types = self.__sensor_type_datasource_map.get(data_source)	        hour_group_stats = AggregateEnrichProcessor(hour_granularity, sensor_types)	        cleanup_processor = CleanupProcessor(sensor_types, self.__datafeatures)	        datapoint_augmenter_processor = HistoryDatapointAugmenterProcessor(datapoints_behind)	        extracted_data = []		        for day_behind in range(days_behind, 0, -5):	            start_date = datetime.today() - timedelta(days=day_behind)	            end_date = datetime.today() - timedelta(days=(day_behind - 5))	            datapoints = self.__datapoints_repository.get(data_source, start_date, end_date)	            extracted_data += datapoints	            print (extracted_data)	        dataframe = pandas.DataFrame(extracted_data).set_index('_id')	        dataframe = dataframe.dropna()	        dataframe = hour_group_stats.process(dataframe)	        dataframe.insert(loc=1, column='has_rain',	                         value=numpy.where(dataframe['rain_max'] &gt; self.MINIMUM_RAIN_TRHRESHOLD, 1, 0))	        dataframe = dataframe.drop(['date'], axis=1)	        dataframe.loc['last'] = [0 for n in range(len(dataframe.columns))]	        dataframe = datapoint_augmenter_processor.process(dataframe)	        dataframe = dataframe.iloc[datapoints_behind:]		        return cleanup_processor.process(dataframe)	</code></pre>		<p>The expected result is that I should get a prediction in the form of a string on my email id when I run this script in anaconda:	python predict.py --datapoints-behind 8 --hour-granularity 6 --from-addr a_gmail_address --from-password gmail_password --to-addr a_email_destination	also when I try to print the 'extracted_data', in th output I recieve nothing.</p>		<p>I am getting the error as object 'module' is not callable 	The link for the files that are engaged in this error are:	<a href="https://github.com/danionescu0/home-automation/blob/master/weather-predict/graphs.py" rel="nofollow noreferrer">https://github.com/danionescu0/home-automation/blob/master/weather-predict/graphs.py</a>	<a href="https://github.com/danionescu0/home-automation/blob/master/weather-predict/predict.py" rel="nofollow noreferrer">https://github.com/danionescu0/home-automation/blob/master/weather-predict/predict.py</a>	<a href="https://github.com/danionescu0/home-automation/blob/master/weather-predict/train.py" rel="nofollow noreferrer">https://github.com/danionescu0/home-automation/blob/master/weather-predict/train.py</a>	<a href="https://github.com/danionescu0/home-automation/blob/master/weather-predict/utils/PreparedDataProvider.py" rel="nofollow noreferrer">https://github.com/danionescu0/home-automation/blob/master/weather-predict/utils/PreparedDataProvider.py</a></p>		<pre><code>    (weather) PS C:\Users\sanch\home-automation\weather-predict&gt; python predict.py --datapoints-behind 8 --hour-granularity 6 --from-addr sanchitjain200327@gmail.com --from-password 8800533037 --to-addr sanchitjain2003@gmail.com	Using TensorFlow backend.	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  _np_qint8 = np.dtype([("qint8", np.int8, 1)])	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:524: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  _np_qint16 = np.dtype([("qint16", np.int16, 1)])	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:526: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:527: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  _np_qint32 = np.dtype([("qint32", np.int32, 1)])	C:\Users\sanch\Anaconda3\envs\weather\lib\site-packages\tensorflow\python\framework\dtypes.py:532: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.	  np_resource = np.dtype([("resource", np.ubyte, 1)])	Traceback (most recent call last):	  File "predict.py", line 32, in &lt;module&gt;	    args['hour_granularity'], args['data_source']).tail(1)	  File "C:\Users\sanch\home-automation\weather-predict\utils\PreparedDataProvider.py", line 26, in get	    cleanup_processor = CleanupProcessor(sensor_types, self.__datafeatures)	TypeError: 'module' object is not callable	</code></pre>	"
57529396,101525232,57529396,3,0,Fri Aug 16 18:37:00 EDT 2019,7835267,"You need to include the full error traceback in your question, as that can help dignose the problem"
57529396,57537722,57529396,2,0,Sat Aug 17 15:44:00 EDT 2019,11935331,"<pre><code> extracted_data = [] is an empty list.	 extracted_data += datapoints &gt;&gt;&gt; here you might be making it a list of dictionaries.		 dataframe = pandas.DataFrame(extracted_data).set_index('_id')	 &gt;&gt;&gt; set_index expects a column name, i think thats the mistake. there might be no column with name= '_id'.	</code></pre>		<p>Update:</p>		<p>if you print the keys, you will be able to see the problem. 	You are using list of dictionaries , the below code also gives the same error. it should help you. </p>		<pre><code>import pandas	list1 = []	my_dict1 = {'col1': [1, 2], 'col2': [3, 4]}	my_dict2 = {'col1': [11, 12], 'col2': [13, 14]}	my_dict3 = {'col1': [21, 22], 'col2': [23, 24]}		list1 += my_dict1	list1 += my_dict2	list1 += my_dict3	d = pandas.DataFrame(list1).set_index('col1')	print(d)	</code></pre>		<p>Error:	Traceback (most recent call last):	  File "/Users/dr412113/PycharmProjects/test/test.py", line 13, in 	    d = pandas.DataFrame(list1).set_index('col1')	  File "/usr/local/lib/python3.7/site-packages/pandas/core/frame.py", line 4391, in set_index	    raise KeyError("None of {} are in the columns".format(missing))	KeyError: "None of ['col1'] are in the columns"</p>		<p>FYI, Just printing the data_frame.</p>		<pre><code>d = pandas.DataFrame(list1)	print(d)		Output:		      0	0  col1	1  col2	2  col1	3  col2	4  col1	5  col2	</code></pre>	"
57529396,101540202,57537722,3,0,Sat Aug 17 16:08:00 EDT 2019,11916156,"Sir, there is a column in a json file of weather predict whose name is "_id"."
57529396,101575152,57537722,3,0,Mon Aug 19 12:27:00 EDT 2019,11935331,"that confirms the reason for the error. If there is no output , there will be no key with "_id". hence the error."
57529396,101548065,57537722,3,0,Sun Aug 18 06:26:00 EDT 2019,11916156,"I am getting this error now: Traceback (most recent call last):	  File "C:\Users\sanch\Downloads\home-automation-master\home-automation-master\weather-predict\utils\PreparedDataProvider.py", line 6, in <module>	    from data_processing.AggregateEnrichProcessor import AggregateEnrichProcessor	ModuleNotFoundError: No module named 'data_processing'"
57529396,101548951,57537722,3,0,Sun Aug 18 07:57:00 EDT 2019,11916156,"I tried whatever you said, in the output I am not getting anything"
57529396,101546895,57537722,3,0,Sun Aug 18 03:24:00 EDT 2019,11935331,"please print "extracted_data" and share the output."
57529396,101540402,57537722,3,0,Sat Aug 17 16:21:00 EDT 2019,11935331,"can you add a breakpoint @https://github.com/danionescu0/home-automation/blob/master/weather-predict/utils/PreparedDataProvider.py line number 34 and print extracted_data. that should make things clear."
57529396,101609783,57537722,3,0,Tue Aug 20 13:28:00 EDT 2019,11916156,"Any idea what can I do?"
